Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX00867,2022-09-23 13:58:29.744686,9300,S10,C6,LA,9.529024065280993,46.10128196739944,"(35.106, -116.9968)",2494,177,Delivered,Paid,5,8,1,0xe85f,Active,1
TX00868,2022-09-22 13:58:29.745686,9131,S4,C7,LA,9.22596025707257,45.582300494234886,"(37.1993, -87.7482)",1380,105,Shipped,Paid,1,14,0,0x6ec1,Completed,0
TX00869,2022-09-21 13:58:29.745686,9803,S3,C7,Chicago,16.696144465837662,72.50456398253056,"(41.0892, -118.4343)",1989,160,Shipped,Overdue,9,12,1,0xc00d,Triggered,0
TX00870,2022-09-20 13:58:29.745686,9069,S7,C4,LA,10.715393390037637,66.13094083835686,"(40.3437, -116.6062)",1827,193,Pending,Paid,9,12,0,0xa0f3,Completed,0
TX00871,2022-09-19 13:58:29.745686,9251,S2,C6,Chicago,17.27713051803262,69.12123226521801,"(38.6446, -104.5154)",2112,81,Shipped,Overdue,1,10,1,0xdc25,Active,0
TX00872,2022-09-18 13:58:29.745686,9414,S8,C9,LA,19.9007048049382,59.53016870528877,"(34.1412, -115.6308)",1780,131,Delivered,Overdue,3,13,1,0xb843,Completed,1
TX00873,2022-09-17 13:58:29.745686,9786,S6,C3,LA,19.695030139755755,58.29279123814122,"(36.8298, -77.0811)",2703,166,Shipped,Overdue,9,5,1,0x8fd7,Triggered,1
TX00874,2022-09-16 13:58:29.745686,9444,S7,C8,NY,14.940304322709336,48.44600525028645,"(35.2387, -107.761)",1673,120,Delivered,Overdue,2,1,1,0x6e7b,Triggered,1
TX00875,2022-09-15 13:58:29.745686,9875,S5,C7,LA,10.628198170661758,46.73358812862776,"(41.9531, -98.3721)",2826,182,Delivered,Paid,2,14,1,0xb4ef,Triggered,0
TX00876,2022-09-14 13:58:29.745686,9181,S9,C4,Chicago,5.98234789215144,46.156533782165056,"(36.098, -92.2827)",1509,177,Delivered,Paid,7,12,1,0x5461,Active,0
TX00877,2022-09-13 13:58:29.745686,9166,S5,C10,Chicago,16.070609490755913,79.67154589765326,"(37.4883, -81.3761)",2614,146,Pending,Overdue,7,9,1,0xf4bd,Triggered,0
TX00878,2022-09-12 13:58:29.745686,9090,S5,C3,Chicago,19.66950861579866,72.83566940165318,"(34.0638, -75.1451)",1550,134,Shipped,Overdue,4,0,1,0x36c1,Triggered,1
TX00879,2022-09-11 13:58:29.745686,9713,S3,C7,SF,6.019766948234421,65.0451842827793,"(34.5305, -95.8294)",1553,174,Pending,Paid,5,10,1,0xe742,Triggered,0
TX00880,2022-09-10 13:58:29.745686,9857,S1,C10,LA,5.092515659309602,48.57615666522504,"(39.5792, -95.2576)",1979,199,Delivered,Overdue,9,7,1,0x2b20,Completed,0
TX00881,2022-09-09 13:58:29.745686,9530,S2,C9,NY,17.47664294872576,53.50635230307263,"(36.4062, -81.5055)",2258,194,Pending,Overdue,6,9,1,0x6838,Active,1
TX00882,2022-09-08 13:58:29.745686,9038,S8,C10,NY,6.533884430573558,54.031428649863614,"(37.4434, -106.4684)",2237,138,Pending,Overdue,2,13,0,0x964f,Active,1
TX00883,2022-09-07 13:58:29.745686,9125,S1,C3,SF,6.224344706683692,59.10693624057761,"(40.1467, -113.4365)",2816,154,Pending,Paid,7,0,0,0xd208,Triggered,1
TX00884,2022-09-06 13:58:29.745686,9450,S7,C10,LA,18.65504102334768,56.87987177162004,"(35.6401, -108.6254)",2677,190,Shipped,Overdue,5,8,0,0xc4e7,Active,0
TX00885,2022-09-05 13:58:29.745686,9172,S5,C9,Chicago,6.19341217507822,77.3661273662633,"(37.479, -119.0849)",2362,100,Delivered,Overdue,9,7,0,0x5609,Completed,0
TX00886,2022-09-04 13:58:29.745686,9652,S3,C8,SF,6.710264821631392,68.83238650297133,"(41.9342, -92.9932)",1621,82,Pending,Overdue,2,7,1,0x2517,Triggered,0
TX00887,2022-09-03 13:58:29.745686,9753,S7,C3,SF,13.5436051290454,43.25620975959066,"(41.7658, -83.6646)",1597,154,Pending,Paid,7,9,0,0x5f36,Active,1
TX00888,2022-09-02 13:58:29.745686,9219,S9,C8,Chicago,16.352212595499367,54.3982720026978,"(35.0745, -110.5919)",2238,69,Delivered,Overdue,5,9,1,0x3d41,Triggered,0
TX00889,2022-09-01 13:58:29.745686,9637,S2,C4,SF,10.993583880713407,45.31850517980861,"(34.2756, -82.4794)",2792,173,Shipped,Paid,1,4,1,0xbdee,Completed,1
TX00890,2022-08-31 13:58:29.745686,9057,S8,C6,SF,11.308837410355856,51.17418219735896,"(38.7477, -110.3221)",1508,121,Delivered,Overdue,1,12,1,0xf564,Active,1
TX00891,2022-08-30 13:58:29.745686,9659,S9,C10,Chicago,14.48938980726708,78.3557201341631,"(41.7607, -86.8467)",1422,123,Delivered,Overdue,1,6,1,0x8ba8,Active,0
TX00892,2022-08-29 13:58:29.745686,9475,S3,C2,LA,12.58137942246172,68.21054180699963,"(39.6442, -107.9853)",2821,170,Shipped,Overdue,5,11,1,0x02d6,Active,1
TX00893,2022-08-28 13:58:29.745686,9455,S2,C8,NY,5.279424391665763,40.3140878419753,"(36.507, -89.941)",2668,191,Delivered,Overdue,1,5,1,0xbf5d,Completed,1
TX00894,2022-08-27 13:58:29.745686,9828,S7,C9,NY,6.703747794082998,53.15445169770099,"(38.7484, -90.8722)",2757,111,Pending,Overdue,9,8,0,0x3fb5,Triggered,0
TX00895,2022-08-26 13:58:29.745686,9894,S5,C7,Chicago,13.72400023288104,57.54806948137666,"(41.0306, -112.782)",1454,176,Shipped,Paid,9,11,0,0x87b3,Triggered,0
TX00896,2022-08-25 13:58:29.745686,9360,S5,C8,Chicago,16.904937645467992,64.10005716131069,"(34.9307, -94.5915)",2469,147,Delivered,Paid,8,4,1,0xc0c8,Completed,1
TX00897,2022-08-24 13:58:29.745686,9934,S10,C7,LA,16.44654718144934,59.98908071938601,"(38.0012, -101.8709)",1252,176,Shipped,Overdue,5,8,0,0x8fae,Completed,1
TX00898,2022-08-23 13:58:29.745686,9000,S5,C10,SF,16.100848389404675,42.79091002411733,"(41.2377, -94.8729)",2740,130,Pending,Overdue,9,1,0,0xa494,Active,1
TX00899,2022-08-22 13:58:29.745686,9386,S4,C4,LA,16.56908924312201,60.62189874733927,"(38.538, -103.5107)",1158,198,Pending,Overdue,2,0,0,0x5d56,Triggered,1
TX00900,2022-08-21 13:58:29.745686,9972,S5,C1,SF,5.666652144867846,45.210371042123,"(36.7526, -75.5578)",2158,141,Shipped,Paid,3,1,1,0xa016,Completed,1
TX00901,2022-08-20 13:58:29.745686,9347,S4,C3,SF,18.426523474438827,60.767990749265614,"(38.9846, -82.8698)",2150,87,Shipped,Paid,3,2,1,0xb801,Completed,1
TX00902,2022-08-19 13:58:29.745686,9189,S6,C7,LA,18.33924657817512,49.84274439888421,"(37.5797, -111.3666)",1757,192,Shipped,Paid,4,1,0,0xbf2f,Completed,0
TX00903,2022-08-18 13:58:29.745686,9504,S4,C7,Chicago,12.97885983646421,45.76769196302801,"(36.5987, -104.4243)",1284,85,Pending,Paid,2,0,1,0x0dc7,Triggered,1
TX00904,2022-08-17 13:58:29.745686,9190,S2,C3,Chicago,8.72891498403148,51.5169175642198,"(38.5193, -113.0423)",2074,58,Pending,Paid,4,6,1,0x2b53,Active,0
TX00905,2022-08-16 13:58:29.745686,9507,S9,C1,LA,13.8826770917215,43.984883141253135,"(37.0961, -115.474)",1716,108,Pending,Overdue,1,4,1,0x828c,Completed,0
TX00906,2022-08-15 13:58:29.745686,9368,S2,C10,SF,13.368288895629298,51.35934893279256,"(37.9722, -77.3659)",2263,131,Pending,Paid,7,1,0,0xdbdf,Active,0
TX00907,2022-08-14 13:58:29.745686,9408,S9,C9,SF,8.344358115353154,74.67730818278089,"(36.7115, -117.7629)",2908,103,Delivered,Overdue,5,14,0,0x201c,Triggered,0
TX00908,2022-08-13 13:58:29.745686,9823,S10,C6,SF,14.046952683930035,52.28682788654011,"(38.8701, -91.4372)",2016,194,Pending,Overdue,4,3,1,0xa01e,Triggered,0
TX00909,2022-08-12 13:58:29.745686,9928,S6,C7,SF,16.959411741509147,58.808881365819545,"(37.8366, -102.1413)",1078,131,Shipped,Overdue,2,2,1,0x0245,Completed,0
TX00910,2022-08-11 13:58:29.745686,9933,S9,C1,LA,17.091602971178844,60.79233432878432,"(41.1413, -77.7703)",2202,53,Shipped,Paid,8,5,0,0x1808,Active,0
TX00911,2022-08-10 13:58:29.745686,9116,S9,C1,NY,5.895467334198716,47.13163037337832,"(39.3853, -97.4449)",2885,133,Delivered,Overdue,3,2,0,0x8684,Completed,0
TX00912,2022-08-09 13:58:29.745686,9133,S3,C4,Chicago,7.957449677186966,57.67137835969211,"(34.5404, -106.4533)",1966,62,Delivered,Overdue,5,9,1,0x364c,Active,0
TX00913,2022-08-08 13:58:29.745686,9057,S1,C7,Chicago,15.023350408897931,74.11924486330463,"(36.2807, -117.3791)",1836,164,Delivered,Overdue,3,11,1,0x8d97,Active,1
TX00914,2022-08-07 13:58:29.745686,9555,S1,C8,NY,17.897479181214532,43.22108295088125,"(40.7469, -80.9829)",1013,92,Shipped,Paid,7,11,0,0x88f4,Active,0
TX00915,2022-08-06 13:58:29.745686,9684,S3,C10,SF,12.818256236738232,76.91278487102322,"(41.299, -86.6186)",1093,57,Delivered,Overdue,4,14,0,0x3396,Active,0
TX00916,2022-08-05 13:58:29.745686,9671,S5,C9,NY,15.612885025024706,74.84454275666825,"(39.6841, -98.4978)",2046,197,Delivered,Paid,9,8,1,0xced0,Active,0
TX00917,2022-08-04 13:58:29.745686,9172,S3,C1,NY,5.316080159853509,74.233180747662,"(40.8592, -97.0439)",2103,172,Shipped,Paid,1,6,0,0x3e97,Active,0
TX00918,2022-08-03 13:58:29.745686,9828,S9,C4,NY,14.12631217828099,47.94171102681862,"(34.2371, -93.679)",1343,110,Shipped,Paid,5,13,0,0x5638,Active,0
TX00919,2022-08-02 13:58:29.745686,9814,S9,C4,Chicago,19.428637166549024,59.37254394065941,"(37.1237, -96.5416)",2578,93,Pending,Paid,5,2,0,0x55a3,Completed,0
TX00920,2022-08-01 13:58:29.746689,9148,S3,C3,Chicago,14.915219105491069,64.64621882023606,"(37.5256, -97.6441)",1567,177,Delivered,Overdue,7,9,1,0x6e4f,Triggered,1
TX00921,2022-07-31 13:58:29.746689,9079,S3,C7,NY,18.834135749004798,43.99799696046986,"(34.8686, -119.346)",2428,166,Shipped,Overdue,1,3,1,0x687a,Completed,1
TX00922,2022-07-30 13:58:29.746689,9885,S5,C1,NY,13.490141871966106,62.2738205014239,"(36.7215, -108.5458)",2130,148,Delivered,Paid,8,1,0,0x19ed,Active,1
TX00923,2022-07-29 13:58:29.746689,9212,S2,C9,NY,17.650681066638917,73.60172854111295,"(36.0005, -77.8307)",1925,133,Pending,Paid,7,0,1,0xdf30,Active,0
TX00924,2022-07-28 13:58:29.746689,9202,S6,C8,SF,6.862436123857213,77.46215756475908,"(40.5519, -119.3983)",1459,150,Delivered,Overdue,8,1,0,0x4af8,Triggered,1
TX00925,2022-07-27 13:58:29.746689,9763,S7,C2,SF,6.852698943302248,51.13314106178415,"(34.0698, -85.0395)",1756,59,Delivered,Overdue,1,1,1,0xe53a,Completed,1
TX00926,2022-07-26 13:58:29.746689,9228,S9,C2,SF,6.802689937936918,51.54957289862619,"(41.8789, -99.0657)",1364,195,Pending,Overdue,3,5,1,0x1ceb,Active,0
TX00927,2022-07-25 13:58:29.746689,9675,S6,C8,Chicago,12.332743280550638,50.82922469479645,"(37.465, -107.5879)",1423,173,Delivered,Paid,6,3,0,0x2a0d,Completed,1
TX00928,2022-07-24 13:58:29.746689,9226,S3,C1,LA,9.953953412556723,46.13800292455642,"(39.3331, -98.7758)",1093,74,Pending,Paid,7,13,1,0x5da4,Active,0
TX00929,2022-07-23 13:58:29.746689,9658,S5,C7,NY,15.78778780611554,57.22855015262287,"(35.3401, -98.3381)",2125,152,Pending,Overdue,3,3,0,0xcbe9,Triggered,0
TX00930,2022-07-22 13:58:29.746689,9531,S4,C9,NY,18.53932871450596,71.37875392984026,"(37.011, -79.9587)",2557,93,Pending,Overdue,9,3,1,0x475c,Active,0
TX00931,2022-07-21 13:58:29.746689,9440,S5,C3,LA,14.290622428602228,68.48354562472795,"(40.1727, -88.4439)",1385,139,Delivered,Overdue,5,4,0,0xa03d,Triggered,1
TX00932,2022-07-20 13:58:29.746689,9401,S8,C7,NY,8.19815834147869,76.0127740527184,"(36.6173, -113.7173)",1918,157,Delivered,Paid,7,8,1,0x5a2a,Triggered,0
TX00933,2022-07-19 13:58:29.746689,9046,S8,C6,SF,18.963153012936708,54.22965930839745,"(40.9174, -104.5764)",2641,197,Shipped,Paid,7,14,0,0x0c8d,Active,0
TX00934,2022-07-18 13:58:29.746689,9232,S6,C7,SF,12.91786007206974,62.88877007020833,"(38.7437, -93.4128)",2238,121,Delivered,Overdue,5,6,0,0xdb32,Completed,1
TX00935,2022-07-17 13:58:29.746689,9304,S1,C7,LA,15.799183297036327,70.66141978328987,"(41.4244, -112.2724)",1469,51,Delivered,Overdue,4,11,0,0x1cfb,Active,1
TX00936,2022-07-16 13:58:29.746689,9525,S8,C10,SF,18.357587756527657,75.92693216345162,"(40.1732, -99.1834)",1189,163,Pending,Overdue,9,4,1,0xab8d,Triggered,1
TX00937,2022-07-15 13:58:29.746689,9142,S8,C1,LA,19.84747898148354,74.87017247959847,"(35.398, -82.3963)",2565,83,Pending,Paid,4,0,0,0x2cc0,Triggered,1
TX00938,2022-07-14 13:58:29.746689,9414,S2,C3,SF,12.590959236525109,58.62070377718294,"(40.5611, -118.1918)",1154,104,Delivered,Overdue,7,6,0,0xa81a,Active,1
TX00939,2022-07-13 13:58:29.746689,9512,S4,C10,NY,17.120940780255108,76.27431334739113,"(39.6755, -113.0916)",2482,156,Delivered,Paid,2,13,0,0x3fb1,Active,1
TX00940,2022-07-12 13:58:29.746689,9372,S2,C1,Chicago,13.503005979773633,57.7622303717165,"(38.8829, -91.0289)",1732,121,Delivered,Paid,8,8,1,0xe1b7,Triggered,0
TX00941,2022-07-11 13:58:29.746689,9565,S4,C5,SF,12.29680918993709,76.11328871955232,"(39.322, -114.5956)",1036,118,Shipped,Overdue,4,10,1,0x3a85,Triggered,0
TX00942,2022-07-10 13:58:29.746689,9885,S10,C3,LA,13.065687789144349,71.07883227578824,"(38.7865, -115.5062)",1325,153,Shipped,Overdue,5,6,0,0x76d8,Triggered,1
TX00943,2022-07-09 13:58:29.746689,9258,S7,C1,Chicago,12.264128657325562,48.86591688770521,"(39.9644, -117.1315)",1527,114,Pending,Overdue,5,11,0,0xba83,Completed,1
TX00944,2022-07-08 13:58:29.746689,9655,S9,C2,NY,11.31542178192021,77.18670696612439,"(40.0625, -80.2428)",2147,175,Delivered,Overdue,1,2,0,0x418f,Triggered,0
TX00945,2022-07-07 13:58:29.746689,9470,S8,C10,Chicago,15.855810357709816,49.69858363735263,"(36.3883, -84.9769)",1019,134,Pending,Paid,4,4,0,0x9413,Completed,1
TX00946,2022-07-06 13:58:29.746689,9952,S9,C5,LA,8.745137239214888,76.33679848723395,"(37.3402, -84.1029)",1841,92,Shipped,Paid,7,7,1,0xb862,Completed,1
TX00947,2022-07-05 13:58:29.746689,9970,S8,C3,NY,14.24572198709001,64.60436277796184,"(39.49, -106.9887)",1941,123,Shipped,Paid,4,6,1,0x2549,Active,1
TX00948,2022-07-04 13:58:29.746689,9011,S2,C6,NY,15.694402666466445,66.69504428802628,"(35.5499, -78.8366)",2893,70,Shipped,Overdue,2,12,1,0xecc6,Triggered,1
TX00949,2022-07-03 13:58:29.746689,9329,S7,C9,SF,18.381362500860572,44.37333932070953,"(40.7118, -90.3044)",2252,190,Pending,Overdue,5,4,1,0x1d4a,Completed,1
TX00950,2022-07-02 13:58:29.746689,9735,S2,C6,Chicago,9.978157234063788,42.62964113756881,"(36.795, -97.0293)",1378,157,Shipped,Overdue,7,14,1,0x5f20,Completed,1
TX00951,2022-07-01 13:58:29.746689,9783,S2,C2,SF,17.908986552740966,78.73364097361224,"(38.4629, -116.1269)",2353,163,Delivered,Overdue,4,13,1,0x7c70,Triggered,1
TX00952,2022-06-30 13:58:29.746689,9967,S4,C2,NY,19.17936756988796,53.47710902902927,"(41.7779, -115.8681)",2771,77,Pending,Overdue,6,9,0,0x883d,Completed,0
TX00953,2022-06-29 13:58:29.746689,9357,S1,C8,SF,14.730190741125782,73.77484480788384,"(39.7735, -97.8239)",2432,131,Shipped,Paid,4,8,1,0xf349,Completed,1
TX00954,2022-06-28 13:58:29.746689,9971,S5,C8,SF,16.571495118845196,68.17901800760384,"(40.079, -108.2581)",2338,155,Pending,Overdue,3,9,0,0x9fe3,Triggered,0
TX00955,2022-06-27 13:58:29.746689,9407,S6,C6,LA,11.0856043972831,64.16553524613724,"(37.1609, -96.3524)",1725,179,Pending,Paid,1,13,1,0x8c5e,Active,1
TX00956,2022-06-26 13:58:29.746689,9667,S9,C10,SF,19.28203129677039,67.40839808452047,"(34.9659, -81.6673)",2695,107,Pending,Overdue,8,3,1,0x73bb,Active,0
TX00957,2022-06-25 13:58:29.746689,9372,S10,C7,NY,15.062921826296362,43.57548680845825,"(41.9323, -101.2086)",1656,70,Shipped,Paid,6,6,1,0x12d2,Triggered,1
TX00958,2022-06-24 13:58:29.746689,9007,S8,C1,SF,9.652352129266513,56.49580985255084,"(37.0145, -93.2664)",2241,139,Shipped,Paid,3,5,0,0x8c3f,Completed,0
TX00959,2022-06-23 13:58:29.746689,9121,S2,C9,NY,11.063920208510345,64.28305562404061,"(39.5093, -80.9141)",1463,132,Delivered,Overdue,1,2,0,0x9870,Triggered,0
TX00960,2022-06-22 13:58:29.746689,9347,S1,C5,NY,14.266332711973645,74.70251819621251,"(36.9831, -85.5828)",1393,74,Delivered,Paid,4,1,0,0x8907,Completed,1
TX00961,2022-06-21 13:58:29.746689,9675,S2,C9,LA,8.512027467684426,68.58749398404939,"(35.9206, -89.3798)",2168,106,Delivered,Overdue,4,4,1,0x0633,Triggered,1
TX00962,2022-06-20 13:58:29.746689,9089,S7,C2,NY,16.30871606510438,50.11229066638858,"(37.734, -90.2244)",1897,197,Delivered,Paid,8,13,1,0x95d2,Active,1
TX00963,2022-06-19 13:58:29.746689,9647,S4,C8,NY,8.370372744044648,79.39705159563626,"(37.0385, -106.7547)",1577,55,Delivered,Overdue,6,10,1,0xc2b0,Active,1
TX00964,2022-06-18 13:58:29.746689,9697,S10,C7,LA,13.876837936564089,65.72146363280618,"(37.8879, -79.7204)",2052,67,Pending,Paid,3,6,0,0xcaee,Triggered,0
TX00965,2022-06-17 13:58:29.746689,9315,S5,C4,NY,15.45509769492241,60.05266472374274,"(39.3988, -92.4754)",1237,197,Delivered,Paid,5,13,1,0xfd42,Active,0
TX00966,2022-06-16 13:58:29.746689,9177,S7,C3,LA,17.896218434923078,71.25515254439583,"(39.7589, -87.19)",2914,152,Shipped,Paid,6,12,1,0xfb82,Active,1
TX00967,2022-06-15 13:58:29.746689,9539,S3,C4,Chicago,16.008506236834,64.10801617899801,"(36.358, -109.5268)",1643,187,Pending,Paid,5,8,0,0xea71,Triggered,0
TX00968,2022-06-14 13:58:29.746689,9731,S10,C4,Chicago,16.982376373284275,68.39954184674272,"(38.0731, -113.3474)",2309,82,Delivered,Paid,2,12,0,0xdce0,Triggered,0
TX00969,2022-06-13 13:58:29.746689,9868,S2,C10,Chicago,18.693977022467724,64.68532956993596,"(37.7979, -88.813)",2212,164,Delivered,Overdue,6,12,1,0x2ffc,Active,1
TX00970,2022-06-12 13:58:29.746689,9040,S7,C10,NY,13.966573418331084,47.153520969271455,"(34.0593, -114.9984)",1953,196,Pending,Paid,8,0,1,0x30d4,Triggered,0
TX00971,2022-06-11 13:58:29.746689,9739,S5,C8,SF,17.694200159930247,61.73424243350517,"(41.6972, -78.2426)",1203,96,Pending,Overdue,8,11,1,0xca60,Completed,1
TX00972,2022-06-10 13:58:29.746689,9703,S1,C4,LA,8.478083465377582,51.32404613960215,"(37.3433, -93.4485)",1161,79,Pending,Paid,6,11,1,0x6cc2,Completed,0
TX00973,2022-06-09 13:58:29.746689,9922,S1,C5,Chicago,17.220997561879592,62.81153780838344,"(35.2423, -105.1045)",2357,108,Pending,Paid,3,1,1,0xd51b,Triggered,1
TX00974,2022-06-08 13:58:29.746689,9501,S9,C2,LA,8.325301119597203,45.020141750528055,"(40.3435, -81.4815)",2175,80,Delivered,Overdue,8,0,0,0xd854,Active,1
TX00975,2022-06-07 13:58:29.746689,9958,S5,C4,Chicago,19.019438281141696,49.27863034562769,"(37.2423, -106.0026)",1855,70,Pending,Overdue,1,3,1,0x47a0,Completed,0
TX00976,2022-06-06 13:58:29.746689,9144,S1,C7,Chicago,9.94960006186503,72.34890373796902,"(39.4535, -87.6944)",2274,66,Pending,Overdue,7,13,0,0xe827,Completed,0
TX00977,2022-06-05 13:58:29.746689,9200,S7,C3,NY,7.577569972634192,56.21082174560658,"(41.8705, -88.6202)",2617,147,Delivered,Overdue,8,8,1,0x886e,Completed,1
TX00978,2022-06-04 13:58:29.746689,9928,S9,C1,LA,7.222531401938028,66.95139542579771,"(35.9213, -117.3007)",2560,69,Pending,Paid,5,10,0,0x691f,Completed,1
TX00979,2022-06-03 13:58:29.746689,9723,S1,C8,NY,7.809083254067485,59.913939642653816,"(36.0608, -109.8006)",1344,65,Shipped,Paid,4,14,1,0xb12c,Triggered,1
TX00980,2022-06-02 13:58:29.746689,9460,S10,C8,LA,11.71310462844749,53.62788962307988,"(34.7427, -100.0026)",1104,107,Delivered,Paid,5,14,1,0x08c0,Active,1
TX00981,2022-06-01 13:58:29.746689,9731,S4,C6,LA,12.832240866200884,59.80701001664279,"(36.3051, -78.3709)",1280,98,Delivered,Overdue,1,7,1,0xac9d,Active,0
TX00982,2022-05-31 13:58:29.746689,9751,S3,C7,SF,18.706787487858776,72.5480058622334,"(37.2313, -80.5523)",2755,189,Pending,Overdue,6,3,0,0xb8cf,Completed,1
TX00983,2022-05-30 13:58:29.746689,9924,S5,C10,Chicago,10.715222043915432,51.264026550564665,"(36.4539, -82.5829)",1157,109,Delivered,Paid,5,12,0,0xeccc,Active,1
TX00984,2022-05-29 13:58:29.746689,9908,S7,C2,NY,8.26223463180581,56.85774447672927,"(37.6361, -118.5439)",1950,73,Delivered,Paid,5,9,1,0xb57c,Triggered,1
TX00985,2022-05-28 13:58:29.746689,9557,S8,C5,SF,16.157316677590725,48.10333137795456,"(37.8956, -109.7954)",1600,62,Delivered,Overdue,5,14,0,0xa73f,Active,1
TX00986,2022-05-27 13:58:29.746689,9546,S2,C7,LA,7.019816118929089,54.04755863412437,"(36.4595, -89.2039)",1919,83,Shipped,Paid,9,5,1,0x4538,Active,1
TX00987,2022-05-26 13:58:29.746689,9252,S7,C9,Chicago,18.38425058022782,75.40438836175338,"(38.236, -80.0124)",2017,134,Delivered,Paid,9,11,1,0x867e,Completed,0
TX00988,2022-05-25 13:58:29.746689,9389,S1,C1,NY,11.140994528132058,71.42890048526348,"(41.4876, -88.9069)",1231,116,Shipped,Overdue,8,5,0,0x4fe7,Completed,0
TX00989,2022-05-24 13:58:29.746689,9593,S7,C3,SF,14.207622254824695,54.9446117097291,"(40.9083, -111.2217)",2918,63,Shipped,Overdue,9,11,0,0x2024,Triggered,1
TX00990,2022-05-23 13:58:29.746689,9882,S8,C6,LA,7.792765139247839,45.29578336249243,"(34.6342, -105.0164)",1422,156,Delivered,Overdue,5,2,0,0x0bcc,Completed,1
TX00991,2022-05-22 13:58:29.746689,9255,S2,C7,SF,7.182937236197551,56.79880095598895,"(36.6057, -90.0708)",1204,150,Delivered,Overdue,2,0,1,0x9681,Triggered,1
TX00992,2022-05-21 13:58:29.746689,9708,S9,C6,LA,16.982590621322835,70.86889622472444,"(40.7229, -106.6403)",1769,90,Pending,Paid,2,14,0,0xda1f,Completed,1
TX00993,2022-05-20 13:58:29.746689,9814,S1,C1,LA,11.4455343787184,41.75203987831525,"(37.3982, -115.277)",2697,157,Shipped,Paid,8,7,1,0xbf29,Completed,1
TX00994,2022-05-19 13:58:29.746689,9920,S6,C4,Chicago,19.801142190893152,69.81362724146835,"(37.3019, -110.3516)",1527,94,Delivered,Overdue,3,14,1,0x2cef,Triggered,0
TX00995,2022-05-18 13:58:29.746689,9449,S1,C6,NY,12.864469166786774,67.19639723235872,"(37.0596, -108.0144)",2199,123,Delivered,Paid,1,5,1,0xa5c8,Completed,1
TX00996,2022-05-17 13:58:29.746689,9009,S3,C8,Chicago,17.684793661365347,42.58595769951396,"(40.4698, -119.8172)",1151,50,Shipped,Paid,2,4,0,0xde6c,Triggered,0
TX00997,2022-05-16 13:58:29.746689,9823,S6,C10,NY,19.699455180821527,65.42561157231118,"(36.7097, -76.3844)",2969,152,Shipped,Paid,6,6,0,0x9385,Triggered,0
TX00998,2022-05-15 13:58:29.746689,9797,S3,C4,NY,9.217252422627524,51.9462338787622,"(39.4319, -85.2525)",2153,141,Delivered,Paid,7,5,0,0x3f72,Completed,1
TX00999,2022-05-14 13:58:29.746689,9241,S8,C7,LA,17.013225682330493,47.09141281337382,"(40.879, -103.717)",1476,143,Shipped,Paid,6,7,0,0x4f52,Active,0
TX01000,2022-05-13 13:58:29.746689,9250,S5,C3,SF,5.33009244986969,55.39527805171975,"(34.5276, -101.519)",2062,133,Delivered,Overdue,1,4,1,0x2290,Triggered,1
TX01001,2022-05-12 13:58:29.746689,9876,S2,C8,NY,15.196311770915433,48.21551042713897,"(39.2217, -103.3144)",1358,69,Delivered,Overdue,1,10,0,0x4ad2,Triggered,1
TX01002,2022-05-11 13:58:29.746689,9004,S4,C1,NY,16.178016366767743,72.98223513490838,"(37.5865, -82.8523)",2232,72,Shipped,Overdue,6,8,0,0xa228,Triggered,0
TX01003,2022-05-10 13:58:29.746689,9118,S9,C4,NY,12.160455686532536,69.6800202328044,"(34.2899, -104.9376)",2466,144,Delivered,Overdue,7,9,1,0x09c5,Triggered,0
TX01004,2022-05-09 13:58:29.746689,9800,S4,C8,NY,7.43157815176253,79.23011801617271,"(37.9073, -106.5366)",2686,145,Delivered,Overdue,1,8,0,0x8d32,Completed,0
TX01005,2022-05-08 13:58:29.746689,9373,S10,C10,LA,14.250808221176747,61.36299385693596,"(37.5666, -101.9206)",1523,165,Shipped,Paid,8,4,0,0x40bd,Triggered,0
TX01006,2022-05-07 13:58:29.746689,9064,S10,C4,Chicago,18.462929891533364,43.56823287101786,"(41.3913, -97.8095)",2100,139,Pending,Overdue,5,6,1,0x6620,Completed,1
TX01007,2022-05-06 13:58:29.746689,9145,S8,C2,SF,18.969787993674032,54.71074486581236,"(37.8106, -108.548)",1580,55,Delivered,Overdue,3,1,0,0x1600,Active,1
TX01008,2022-05-05 13:58:29.746689,9223,S5,C2,LA,16.191535856294042,73.54548195686917,"(34.3706, -106.5235)",1142,57,Delivered,Paid,6,4,1,0xc3b5,Completed,1
TX01009,2022-05-04 13:58:29.746689,9238,S10,C4,LA,8.95569887638403,55.87452843322929,"(34.2177, -82.7952)",2524,112,Shipped,Paid,5,5,1,0x8abd,Active,1
TX01010,2022-05-03 13:58:29.746689,9176,S1,C4,LA,18.0549038908988,58.22700508259558,"(35.6343, -78.9963)",1059,173,Shipped,Paid,6,3,0,0x5bdb,Triggered,1
TX01011,2022-05-02 13:58:29.746689,9778,S7,C2,NY,18.332346000525423,56.478834510300594,"(41.0867, -90.0887)",1319,181,Shipped,Paid,1,12,0,0x989e,Active,1
